embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,onsite_sage,onsite_graphconv,wiki,0.5807228869685692,0.7454545454545455,0.5818181818181818,0.5943166095150254,0.5996458537648469,large,bias
gpt_graphconv,onsite_sage,articles,wiki,0.6703641070749109,0.4818181818181818,0.7090909090909091,0.6693435504469988,0.6845706162639801,large,bias
gpt_graphconv,onsite_graphconv,articles,wiki,0.6460950176366844,0.5772727272727273,0.6681818181818182,0.6531461257096851,0.6564286209595134,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,0.3207575757575757,1.3529411764705883,0.38235294117647056,0.3183760683760684,0.3610526315789474,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,0.5398924731182796,0.6470588235294118,0.5686274509803921,0.554180602006689,0.5633275496433392,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_sage,wiki,0.5961823252463647,0.6363636363636364,0.6363636363636364,0.6527288007302031,0.6052811515969411,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,0.5141331702613072,0.7254901960784313,0.5490196078431373,0.5073101092455932,0.540420281472913,large,bias
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,wiki,0.5242476477770597,0.6565656565656566,0.6262626262626263,0.4995872033023736,0.5581286549707603,large,bias
alexa_resgatedconv,alexa_graphconv,articles,wiki,0.5645270270270271,0.6161616161616161,0.5858585858585859,0.592876129718235,0.5588573999100315,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.559281157439052,0.7058823529411765,0.5784313725490197,0.5682972709551656,0.5581222286485443,large,bias
alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.6174832018271752,0.6262626262626263,0.6464646464646465,0.6338519091847266,0.6100224921277554,large,bias
alexa_resgatedconv,onsite_sage,articles,wiki,0.6308372237784002,0.5555555555555556,0.6464646464646465,0.6447581404103143,0.6448942869995502,large,bias
alexa_resgatedconv,onsite_graphconv,articles,wiki,0.5756787074486566,0.5656565656565656,0.5959595959595959,0.616546267629859,0.5742420152946469,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.5434901104309576,0.7156862745098039,0.5686274509803921,0.5425136116152449,0.5467437825332562,large,bias
alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.6024853577794753,0.7373737373737373,0.6262626262626263,0.6117391304347826,0.6067476383265856,large,bias
alexa_graphconv,onsite_sage,articles,wiki,0.5908929456840207,0.6262626262626263,0.6060606060606061,0.6091285403050108,0.5861088618983356,large,bias
alexa_graphconv,onsite_graphconv,articles,wiki,0.5639653602160668,0.6161616161616161,0.5858585858585859,0.5810654715303671,0.5594421952316689,large,bias
onsite_sage,onsite_graphconv,articles,wiki,0.6617431679157152,0.4727272727272727,0.6909090909090909,0.6746169905744374,0.6648402131811743,large,bias
