embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,wiki,0.5496810207336523,0.35555555555555557,0.6888888888888889,0.5814176245210728,0.6013431013431013,small,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.4345479082321187,0.35555555555555557,0.6666666666666666,0.4009216589861751,0.4743589743589744,small,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.499471195719796,0.5555555555555556,0.5777777777777777,0.5266106442577031,0.5521978021978021,small,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,articles,wiki,0.6439241917502787,0.28888888888888886,0.7555555555555555,0.7868589743589745,0.7243589743589745,small,factuality
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,wiki,0.4637485970819304,0.3333333333333333,0.6888888888888889,0.4314176245210728,0.5021367521367521,small,factuality
gpt_graphconv,onsite_sage,onsite_graphconv,articles,wiki,0.4331002331002331,0.4,0.6222222222222222,0.4314176245210728,0.43864468864468864,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.45855379188712525,0.3333333333333333,0.6888888888888889,0.4222222222222222,0.5021367521367521,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.43740174809784316,0.4666666666666667,0.6222222222222222,0.5317460317460317,0.43864468864468864,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,wiki,0.5240350877192982,0.3333333333333333,0.6888888888888889,0.7452440033085196,0.521978021978022,small,factuality
alexa_resgatedconv,alexa_graphconv,onsite_graphconv,articles,wiki,0.43956043956043955,0.35555555555555557,0.6666666666666666,0.40952380952380957,0.4743589743589744,small,factuality
alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,wiki,0.411038489469862,0.4222222222222222,0.6,0.40444444444444444,0.42094017094017094,small,factuality
alexa_graphconv,onsite_sage,onsite_graphconv,articles,wiki,0.324074074074074,0.5333333333333333,0.5777777777777777,0.3216374269005848,0.3632478632478633,small,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.17335687349022297,1.0916666666666666,0.275,0.2650389610389611,0.3136895268474216,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.2669589574960419,0.4666666666666667,0.5833333333333334,0.2720107962213225,0.30005316321105796,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,articles,0.4492063492063492,0.475,0.6,0.45842116820377693,0.5576820839978734,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,alexa_graphconv,wiki,0.3652827107572974,0.46551724137931033,0.603448275862069,0.3883516483516483,0.4583333333333333,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.2503484616692163,0.5333333333333333,0.5333333333333333,0.245993031358885,0.301063264221159,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,0.3706669025817962,0.375,0.65,0.3652707749766574,0.41626794258373206,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_sage,wiki,0.2733919413919414,0.8448275862068966,0.4051724137931034,0.3927536231884058,0.3920138888888889,large,factuality
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,0.3340262420757777,0.4083333333333333,0.625,0.3466860465116279,0.3796916533758639,large,factuality
